,LR_13_4,Em,GPR_13_4,KNR_13_4,SVR_13_4,RF_13_4,XGB_13_4,LR_13_5,GPR_13_5,KNR_13_5,SVR_13_5,RF_13_5,XGB_13_5,LR_13_6,GPR_13_6,KNR_13_6,SVR_13_6,RF_13_6,XGB_13_6,LR_14_3,GPR_14_3,KNR_14_3,SVR_14_3,RF_14_3,XGB_14_3,LR_14_4,GPR_14_4,KNR_14_4,SVR_14_4,RF_14_4,XGB_14_4,LR_14_5,GPR_14_5,KNR_14_5,SVR_14_5,RF_14_5,XGB_14_5,LR_14_6,GPR_14_6,KNR_14_6,SVR_14_6,RF_14_6,XGB_14_6,LR_15_3,GPR_15_3,KNR_15_3,SVR_15_3,RF_15_3,XGB_15_3,LR_15_4,GPR_15_4,KNR_15_4,SVR_15_4,RF_15_4,XGB_15_4,LR_15_5,GPR_15_5,KNR_15_5,SVR_15_5,RF_15_5,XGB_15_5,LR_15_6,GPR_15_6,KNR_15_6,SVR_15_6,RF_15_6,XGB_15_6,LR_16_3,GPR_16_3,KNR_16_3,SVR_16_3,RF_16_3,XGB_16_3,LR_16_4,GPR_16_4,KNR_16_4,SVR_16_4,RF_16_4,XGB_16_4,LR_16_5,GPR_16_5,KNR_16_5,SVR_16_5,RF_16_5,XGB_16_5,LR_16_6,GPR_16_6,KNR_16_6,SVR_16_6,RF_16_6,XGB_16_6
1NHR_66,26.08700788270678,-235.0,9.441193816599602,19.502015900673996,16.537487069859154,24.42668867741545,28.319619750976564,22.58886189256578,23.219689603448295,30.375357457260453,23.97315323636142,25.745826574572494,28.461727905273438,33.38974015715495,13.1874337608693,32.61555702557131,23.005760372493715,12.661623930952803,14.779402160644532,10.410752786711948,13.888062316352734,19.71748928949416,13.2171804507969,16.5752058010982,21.65259704589844,23.637324850934114,14.557949777029368,22.688688261759175,16.853615580641762,15.166200425731304,36.287550354003905,17.977507349954287,21.046296413842718,24.561797216358855,23.30596891049187,36.19382497918575,35.93205871582031,21.356268692755087,18.271404679662353,21.95782161101939,11.069022167465832,9.009659101472769,26.596762084960936,13.033625910605485,16.32599926468606,27.930370469542403,26.68089886563366,14.100251174211474,19.253477478027342,22.151046866540955,13.540617012152248,18.570043478091648,19.106211903220846,15.165901783040237,27.231588745117186,47.22616258467658,19.62389172027716,20.03334898875159,25.105392154600114,31.969992107334054,32.49556884765625,25.5277128745754,18.65588603002165,24.801345474242183,21.255892579651935,9.537376842208229,22.916526794433594,8.968805012562186,15.495160267394017,25.44740983276128,21.9879225476927,12.816345540441471,24.254449462890626,36.94545555167221,18.025181858730882,27.46999072983733,21.08567222165322,10.909029419621671,16.087318420410156,47.282123468177836,18.120882272406902,29.783579372386573,28.62573077332798,31.37505212019217,32.629885864257815,25.23244685038826,15.14590095842768,23.924120430105543,23.75109199575791,9.637416112954815,23.6151123046875
1NPX_67,93.77656393247618,-312.0,95.4784149112754,75.88597291712685,93.98228342709237,77.13278956301704,77.97329254150391,85.8948861799345,71.49676694706261,80.32451442450295,60.15178925624734,69.58604334111683,60.28280792236328,98.9817499136927,77.20610302127602,62.43235494321156,67.6646550179654,77.55518311850116,72.42716522216797,60.216005084596404,53.50380596690081,66.4061543519578,52.97777247620138,66.03920857775178,63.59156341552735,87.44016830259335,103.17921401619947,71.08180904790532,91.86477330937043,81.08698951639657,88.30524444580078,61.19727390353287,59.49755481332708,57.94579143378254,52.253358447924164,66.66247742893412,74.74489898681641,75.92639474852703,62.41199931094344,62.58746493921986,56.82309533063901,75.08098794795055,79.3389663696289,49.569320874413876,47.859854619590934,50.12553099959762,49.06039975331689,62.81168475380216,60.114341735839844,84.77965466995107,100.29714403200464,74.2475016684267,99.1232699418367,73.25149411382856,59.21207275390625,63.18927550585494,56.637570982135415,59.83753191034085,53.252993790103346,65.2368464818516,54.402601623535155,73.07098917514934,58.802348665856336,63.7680043727412,54.24831550969493,73.45702790466291,76.929638671875,46.290064517524016,41.85303211000258,57.62699103782974,48.093832400973,67.84382146376302,59.97219390869141,81.09591871919109,103.12817627359732,70.19821568920187,96.65260312643485,77.37619672822082,67.3713150024414,55.90480771782327,52.92996466663622,60.487070245488745,49.75947683576211,60.50698971721814,53.797122192382815,72.32508391933297,50.412710911319735,61.01234993910025,52.11369913964287,70.05700106952911,75.29779968261718
1O97_68,114.90757670740727,-0.5,85.08588494541956,110.706910909029,108.36341984364462,135.280108511705,105.08401412963867,92.2977622232012,80.3078438021812,103.91846514419072,100.38361276330599,122.01781066197205,92.12095108032227,136.01817604595345,106.95736472467998,127.04691995079352,110.28428489513279,129.4631170058517,93.18446006774903,26.20348537196627,26.170759747339304,93.71864340183757,34.99980622878648,135.41798799199464,100.20855140686035,136.54245686714566,80.7017764561781,108.79599530865957,95.57777017174809,141.69107384976513,103.99225158691407,108.5086471466366,79.50676556358809,118.04781709543363,96.77636101633286,124.88609687345827,87.40372276306152,132.4123262459198,89.14111611370932,119.02236302659455,104.97240451465352,141.83305211419793,118.17482643127441,23.273271988188533,28.869695846769606,103.97758775941436,39.731815023532114,141.87784425958293,110.46330108642579,140.90536529946095,86.56127405982147,94.94346918921885,95.3208620257266,144.47731766520593,110.89248504638672,104.74254233240315,81.01764530795668,104.88681098946998,97.45241638673748,128.49881773019933,84.48548393249511,138.5672094679755,95.17855407391676,111.43086682399255,106.18092884159451,141.18193103161389,130.16414337158204,20.9630451492067,24.365673290320768,106.43469494428473,43.88268970279084,138.68767129463242,116.86058349609375,132.46343776687712,79.20902555418117,116.8449369731103,103.83072327407324,142.8990728057153,104.84487457275391,104.76184923616475,80.27606104505978,119.59908646630488,103.8910946734809,123.19356197157697,88.60829811096191,142.51021213306032,97.90729818227605,120.29623118807606,118.55268344713072,148.52117315649267,111.2521915435791
1OBO_69,77.98081715331494,-339.0,27.618349382954097,13.870052460191403,26.66867483656467,30.68984638879557,27.916775512695313,99.52204617164963,29.743294206498398,15.187773615947066,28.890489675867904,34.61170458217315,24.602301025390624,71.6533876525651,24.643329924403265,13.110933055784823,21.194877382692976,36.16139370991253,31.266030883789064,66.4019097903747,51.533682677948754,19.047439192380637,44.898449736337504,50.3585429208566,29.86103515625,72.52088119579905,33.38968427729943,12.749995627342816,25.629623310335973,36.140678789228,20.65333251953125,72.53625378066857,36.732434525578654,13.46046022204008,23.977527806254592,39.59801227820496,20.34754333496094,46.20481048612436,24.35700201339797,14.454642792311267,21.27521067187889,40.898028030639836,27.992092895507813,67.9019966972226,56.84867512919884,21.234037819614873,44.50725294180944,46.96782391765206,26.712405395507812,79.99931963751723,23.581051396551608,13.089225474710513,22.705357835785044,36.06020515029191,23.619461059570312,81.63229561063321,31.152334487056926,16.264759782353924,25.180364352425464,36.01973850181176,19.264437866210937,46.314063556548845,21.96107580831337,15.114130203558869,16.40844719071611,38.212765964848145,21.898110961914064,75.16459906155053,48.61550319369318,19.159818970637946,50.05211553128754,46.58303434033682,26.19489440917969,82.58855269471908,23.06063781675864,15.868919657456058,22.69488167796818,38.658527545126326,22.007125854492188,87.63923049794491,34.34322288497055,14.884576330710473,24.054614903873336,37.18407180377287,25.011093139648438,45.28422510570182,17.882610955877755,15.185020884505246,9.779834644008286,38.710477780882826,16.562100219726563
1OBV_70,70.52144501184837,-311.0,4.458079930403886,26.265538597747327,25.462278773705997,8.243429627427167,17.053744506835937,63.016717272575235,11.577404740776245,20.3129056513447,19.219893274225562,8.477825536954787,18.7179931640625,62.24843844168606,16.079561260222494,20.17974286476481,14.756046475028949,12.844680130590962,20.123321533203125,46.02576716618238,30.932695567880536,22.61494761097598,21.44772414507741,18.35452555770708,12.182086181640624,82.24368273277572,3.728095021312572,22.080183654602802,23.251648497234047,12.508247292908873,16.694973754882813,66.56753792330885,9.16964869304166,17.874945361590896,9.701257521109147,9.604362152405633,11.188430786132812,65.50429711231291,15.32741344112768,17.95707347362092,14.019016166479597,15.138908537210687,17.964089965820314,54.35392635546087,33.19860634222331,21.103341077316923,25.21715693996119,15.448696862308475,15.0194580078125,71.65325974485,7.061425879738903,20.693502836351485,17.25738338999393,12.307420080457877,19.154629516601563,64.43398937946078,8.062134505433898,19.514444235116656,13.693771106414255,8.729207063046449,14.360137939453125,75.15076031912695,12.986186809179264,18.795966846786378,16.14684045438953,13.797943550989112,22.03142395019531,51.43052876025412,28.80374745551719,20.54507429134867,26.258901737134995,15.530152833504086,16.80164794921875,73.1288976983008,6.012324229012643,19.10018307320639,11.97727686215631,14.02652428552734,14.670858764648438,74.48760550649422,9.676732589360132,16.90538598822667,11.588611803063504,9.661838948804501,14.374172973632813,75.6196986469018,17.49104657175093,16.545090431710527,18.43721122736984,13.479965901060542,15.492581176757813
1POW_71,107.5521716251671,-62.0,41.90952167557941,21.820888909979054,35.016314009410856,71.70951665687151,36.85593571662903,112.140013106791,26.005290238018638,26.012382986877356,37.52260180788598,38.39940683377164,16.95941925048828,73.99696362451559,31.167761172991057,20.69022136705319,33.215249710752985,66.62652483216675,42.043107986450195,73.01107482332993,67.97912988309307,50.43661397076133,70.88236887627338,98.92243397509567,53.85545959472656,108.27687122447517,26.23960397486767,10.22762835174513,56.876045898896926,68.58199309394678,38.43931357860565,118.24864547327388,7.882673041876278,35.68763748600479,48.72410650535727,22.952939690450435,13.130024528503418,117.09711410785295,20.959306209584884,23.87773061549249,33.28029941992121,67.68423804485593,44.552978372573854,82.08035733322308,77.8428005360459,49.46292296388746,78.07535056241439,107.09247921767401,70.7876579284668,115.69907544907383,32.20531649104172,10.365370916345013,53.843574112013755,79.30098916085225,51.93995051383972,104.55056089431218,7.330332407471788,29.548217005777435,42.56704652570858,10.990769570924314,24.56186810731888,146.60765434317736,19.561723203623416,43.957471532169215,30.52648264925178,66.30087139205193,49.641128635406496,100.32476987983006,97.96028700804398,72.45102729655508,76.9231308816996,97.88501337715543,47.27524948120117,130.47976232684644,27.6955970764434,32.05202037376878,60.977555255059336,62.54220598699659,38.401040649414064,111.33218760190911,9.303629316587386,32.58685162703658,37.647916345273686,9.591034002461432,3.643743133544922,147.41277749826722,16.221124827066593,88.57974572906359,33.77973950471484,58.386989299452594,25.202565383911132
1QGZ_72,59.65047472609042,-302.0,20.229449435756276,35.98920972227471,34.57206206146954,40.856791287895796,34.773843383789064,74.2289314840252,31.395427814549077,20.98108768540485,32.771985459784005,34.121334445376746,24.237939453125,64.91461349510871,52.43801544818147,34.43953367195411,49.769186791065955,38.83751174255011,26.949978637695313,42.16090272769981,35.71691758842356,33.056892988133825,53.67047225998501,32.12352855302319,12.761483764648437,75.08381119544279,18.632318823695915,34.462812607500965,34.672948126289185,34.147903952179654,24.715530395507812,69.77017099154897,37.314904295913166,26.63526808639391,32.0203614829244,33.303948210401416,21.510101318359375,69.22087892262718,49.60113796237109,35.484022313806506,41.3109355795187,30.170406166044796,15.7518798828125,39.33338372233807,31.80412305741259,16.03363124876687,53.40592641519147,23.591137670537904,21.82117919921875,92.62601437020189,29.59713994770844,39.10795769500227,36.711139127697926,33.64299581615541,38.136114501953124,84.28944418380243,46.918670796489174,33.76674281990147,43.83734395164436,33.16120532140802,28.439154052734374,78.77707617497092,60.55673864598509,37.107562583206565,47.44095086443664,29.565220822110565,32.610940551757814,37.29898263693765,32.82319270106431,16.485813341837677,51.890344153599564,29.129568412877017,25.672882080078125,88.75381308769829,19.537357991771557,29.99134435640255,32.24639507821136,32.889172635819556,26.522247314453125,77.75747762657745,41.78014908488365,34.01046608075453,38.643242483285924,33.50525326219643,25.3649658203125,80.26280176557967,56.267041570667764,31.179044491469785,47.04753353237576,33.41445411654733,28.696270751953126
1QH0_73,39.956028500167164,-317.0,26.949884367523786,18.342211599919704,34.07091060987544,6.829066244796576,6.1829681396484375,63.75596796310182,29.968742573908138,8.801325975374976,41.35565184736118,10.046525147070792,13.571014404296875,50.5957746738201,38.71489871465621,14.43967197594896,36.8577593326949,14.490025248034703,9.552822875976563,27.737750981469027,19.666502454883016,12.785951394028217,41.76872049768569,6.106792333170631,45.303045654296874,50.17761324549835,18.235449589045373,18.863485853765393,21.583068631015102,4.207369399889496,34.68258209228516,44.98988694940536,12.471231577491688,8.999515442680405,32.27353995690124,4.999886219979345,13.423831176757812,42.66384299128023,26.166715354186174,17.062952467154446,34.94653030216581,8.158002883269324,40.798448181152345,23.397429898988992,15.551179958382903,12.444961767496789,41.64833134184175,10.537097148597912,14.22371826171875,53.05702490035314,21.821556581568405,17.401832333280176,29.002994095798954,5.016101377122192,14.064834594726562,52.49404216370408,25.77650217439061,12.735448979347769,34.78606672214069,9.644533211399182,12.422958374023438,46.39846650328176,25.93332769821557,18.80329254122239,43.03634652947241,12.951903204766177,14.244573974609375,22.178722251554507,19.09654917168647,15.115879825556357,40.473500642999284,5.468081818737136,13.68470458984375,58.215645141959286,25.177070893926505,21.00803208150443,24.99739503132357,6.095183639077419,10.459765625,59.907641528443335,18.369180292790695,9.915960811538577,38.219612195293095,8.5710421958172,17.74217834472656,52.4132832524373,29.651348274144688,19.11304428587119,42.34071615912253,7.509460144385116,13.9261474609375
1QLT_74,22.378811828403695,-65.0,41.25595155947967,41.70113295401977,15.847379406082123,17.60300632138375,57.773344135284425,42.19157819391401,24.253224717411758,39.13552951713887,52.824964276314816,8.996589532951111,23.55740032196045,26.46124670459086,33.73093805377328,19.656766112675097,24.7001253238055,16.884634966930914,38.52462148666382,24.606427898047247,16.579282471907845,20.07748048439023,25.9688341061076,11.504653026091813,21.15105438232422,25.88993373794367,37.8543684571707,41.26907336610866,26.824946947435944,21.557380328695604,35.12658681869507,49.009849031657545,30.218867898431277,25.196508057400578,59.24846985714445,9.917542585313665,22.464469528198244,22.51928336225153,30.546203283604676,15.263958431274721,31.069191222224788,14.156808379586163,27.407627868652344,16.33429772988291,31.20042993544761,16.482769048465258,31.276371704946644,24.604036085493778,22.997518157958986,18.705371752521604,39.7921084244372,47.26035953075318,29.598481546151127,21.73435862202903,42.94173159599304,33.38503380512045,29.162456585851327,27.67571980635798,56.873820863424974,9.659412626219815,26.977328491210937,22.254649052234342,34.341956697353034,20.642693227488866,31.460023950104905,14.61951872629827,24.850846815109254,17.465557367845967,30.696931655894794,23.25765689993313,33.36476106447575,20.252077286252096,20.802017211914062,31.0173819466611,41.82968822700967,46.72580090319828,49.41298749251294,20.18505903794128,50.17254718244076,48.068842222664806,27.8693526652562,32.900151761226006,58.46251414435729,9.423570780883143,30.526027297973634,31.95101388443725,33.895841511646736,26.17755165794453,22.87262248020043,14.079613739646444,27.21035556793213
1QLU_75,49.42594758208277,-90.5,37.988521703352305,72.40322189889095,21.879122719055673,26.224743306412204,26.71293239593506,37.083544398591506,56.007866627170316,58.901298332852036,60.83599246494341,49.04933317616605,55.533354902267455,63.436310980656955,58.44997952813986,46.59786976330254,39.456846877048996,40.641300890194955,41.376098251342775,22.136711221306527,34.65410053518245,51.166272853360134,37.158494347660465,39.009702874221006,41.65703401565552,39.422450081189204,41.72705553878744,62.297025901269606,15.873798755235232,19.519912510745513,33.21786651611328,51.56936079976591,69.16454454654112,69.32009774244246,60.266680840395,55.733638505959064,60.015973353385924,56.994532672270495,49.4973395984356,43.19711208622246,41.15774600786743,46.0154843573694,44.49140338897705,31.982349003397097,29.802732511659134,48.426306025902605,36.481501737486205,34.839369374406296,40.904495334625246,43.00638185617875,45.4359910506095,74.96408669616955,16.483064166339837,23.81753403926437,28.378507995605467,37.18946697554939,64.35760022849811,70.93534347302179,55.08851035466597,52.84131009859608,48.59196586608887,51.28031223900352,55.19246659636052,44.25246838127043,47.0123462327047,44.752375456125854,34.936197471618655,47.382004785409386,42.18207967847605,56.20236453179312,37.63773344633076,35.11747995653302,32.86334342956543,44.890829707642126,39.92828293265624,63.931718937055834,29.880388863082032,23.481500081906283,22.228184509277344,50.751179626863326,61.60839680242242,74.50647535319044,62.36377650937627,54.140710933507066,42.32855567932129,57.68142464530929,57.29835775109044,36.946246355219785,39.30179888941103,45.608044930325605,44.56095943450928
1QO8_76,202.1607361740138,-152.0,116.05572592955181,123.39326330488936,59.666616890965244,73.76248886820257,120.55535316467285,177.13888201961004,135.0002555453542,115.36299990602416,71.40077370540413,67.07979094693694,99.86750211715699,148.94534174274906,99.46489160068091,127.02082644802852,77.70725682355065,47.10320651213111,141.0730806350708,25.069206449290384,24.581160337775536,58.34351841155948,25.548630083344086,27.980190231320478,63.36624259948731,77.80261438788662,103.28270799340612,94.60143591851757,81.53513398612641,29.9289288802527,94.101025390625,75.85973077316567,100.72510360261849,96.81854163165427,74.02642362365955,59.30523797803835,78.51856384277343,77.10050276575994,91.37798753334741,68.22830178017385,66.15332765988558,39.10488000657949,82.51233673095703,31.728260138122316,26.30330682618868,45.50929020587803,38.97691711259914,20.407754075994475,56.241033935546874,81.96246606513441,108.69044805347907,123.34345595843213,90.02267028384787,21.529227032719657,68.04783248901367,68.59238327983412,108.63147330395468,91.73257210941098,80.64033138896366,51.829971314008574,79.28103675842286,75.49334544120406,79.51667628458216,100.7457034992431,67.00153996046015,37.50256379191753,83.17886176109315,32.77909079984118,30.853739184244755,28.786159596243674,27.999570397627394,19.962365550008112,47.97083282470703,90.89326212643445,118.45410024393507,98.33449224005162,93.31835896863565,20.774771784651627,90.19927062988282,79.12686084380067,92.90423295537595,89.29847139297088,90.54537152784057,59.694129450033,73.49175224304199,39.46523123802822,95.23462313459557,91.0397422636457,65.56826002560628,29.311825514904577,78.13466262817383
1QUE_77,14.729387299394835,-370.5,24.839297485045545,2.275001240988888,17.86669655721351,14.045743006540203,1.1493988037109375,19.918739743278717,13.197647809537887,2.275,7.271884013736309,14.621648332859241,0.7511993408203125,22.325501552917267,23.42411102302565,0.27499978883807896,11.413083577215474,18.715363392773845,1.164471435546875,27.77410929081418,8.197397990617805,0.9750001320294188,1.6338799804611823,24.01200160123984,0.1849090576171875,9.256651939591189,18.18792475021538,4.550000897887401,9.777369942278984,23.40874738134026,3.40526123046875,16.33009042781871,20.48025953788898,5.3,8.592866568565636,15.728308660158826,1.691851806640625,9.088758639163341,21.658154353978233,0.0,5.329581726982093,25.21662433166377,0.3901641845703125,24.63742694067077,6.160440047552731,0.975,1.154833225944725,22.213416026922708,0.34776611328125,17.452588781057507,14.769925278925149,0.0,6.2098843274539375,24.996735720552135,3.5436737060546877,11.384905713759116,16.985510954764806,0.275,7.0024641098240465,13.071525169130364,0.54158935546875,11.048460656168771,21.93734131952193,0.27500114118262786,5.113927408995909,23.97181867412965,0.3945404052734375,16.565093437078378,5.27981822916243,1.4750000642303576,1.1641352467452806,23.37880332165552,1.5707275390625,16.93942387819922,18.4403607714555,8.300001659730436,11.282462601268065,29.174585585777997,0.7752471923828125,14.341798644560651,15.656504333602266,0.275,10.164510222893721,15.496123101767381,0.29140625,10.703014590887074,16.535200155954925,0.0,4.811829925871774,26.725499402272288,1.1757080078125
1QUE_78,26.781731336198032,-370.5,26.985379237236163,7.773081733830622e-09,20.832202997573113,14.747741685429606,3.3628265380859377,20.71820109549673,19.25120099430806,3.000000581258246,9.298794213035615,14.01937139428262,0.79356689453125,17.60418581388192,29.10535407287753,0.0,7.403957362490786,17.86169370735441,2.163665771484375,24.106208626424813,17.07136344009739,1.162501252202611,2.2514203424867505,22.363197200163864,1.7063720703125,24.218797288263335,17.91875839852828,2.275,13.881825170763886,21.941960606458757,2.79136962890625,21.94104410413929,21.025893112094813,0.725,7.266167925538207,14.087065265716678,2.12161865234375,28.539605942291438,22.880708850245917,0.275,8.54534451323384,22.955400653113237,0.9657196044921875,22.29804884853567,5.780715212949536,1.1625,1.4271338048577262,22.667567310775876,0.724676513671875,15.512589838434826,15.645463427011554,4.550000647766711,14.465444711734705,21.192314621574713,1.9186798095703126,21.855216409678814,19.50433596918024,0.0,6.113998858869342,12.568096885254619,0.684222412109375,27.56851598836036,19.914997488442516,0.275,4.9587941666176105,23.118115516531624,1.122509765625,10.681982624974228,4.369863424553739,2.0263974704448627e-06,1.4167423731745885,22.631053859470597,2.1058502197265625,14.014016949289829,18.92642712977412,4.5500009410279745,11.264045064630091,24.16011014546,3.30419921875,21.682376546178055,22.465493175624808,0.27500013297553777,6.795096578393759,14.28946340396189,0.906011962890625,18.244776175608763,21.067407593977187,0.55,9.427765784633829,21.707752060034892,0.329473876953125
1QUF_79,35.5922376587451,-325.0,30.926761508683132,42.171641752714194,35.18815276024743,19.869236405107877,34.80681457519531,25.280920127591656,26.675779976284286,43.39090422795292,40.75207076377848,21.46209928273264,42.278500366210935,25.908107885621966,15.853733704663615,42.71474540038831,38.86721243811707,19.048728227672022,18.987203979492186,23.675904505808454,25.43280392826374,43.05497760093249,19.238034942324088,14.992781817877216,27.86748046875,33.04500761312446,30.854880539000202,42.30886224947285,38.213033334175876,24.933764644803198,32.09400939941406,22.955915829945262,27.342547864622134,39.17794927193758,38.12275952680489,30.16806617867398,39.06648559570313,24.70169483361916,13.09781899340814,42.867700671903194,39.235516757496896,10.52698775350321,21.837368774414063,19.541128117588,29.37842927479993,37.857532818321715,23.683829076971513,14.576670466903812,34.49983520507813,35.4136365996462,34.76511297722877,44.23046468969748,41.237565502555654,23.557224698557622,33.17635498046875,15.959884131092844,28.895580085454952,40.280468298673206,40.00939502099895,30.815914515278138,41.902261352539064,15.433376847861648,13.893730554928577,44.55027798759922,37.53191482073999,8.900021568130352,26.081356811523438,19.02807401244298,19.83931358833687,37.17606683617211,19.06358574347653,14.45650417537438,34.3498046875,35.09619853879711,29.85363516611601,43.57028409533821,39.63732783057224,23.042254691699792,38.979705810546875,17.87614066741326,25.001294271446522,40.48780219463375,40.909958614503,30.58215431368169,43.50908508300781,18.482328097563617,12.914838258938596,42.9101055801327,41.55658169694509,10.874343602037902,26.316595458984374
1SIQ_80,48.34878708128467,-90.0,43.118072766534695,54.24351851669437,45.48896173836388,52.48824623713226,26.670770263671876,39.01498195471265,44.0091984287363,44.04442538055578,43.022042238959365,52.43573897317093,31.204671478271486,34.139669531247975,55.988299158300926,56.1642500620796,49.97802058069923,50.37044862533558,28.077716827392578,10.621882242915799,18.706471955446887,47.668328808692785,21.11300743799226,51.07536949938562,25.847913360595705,43.15002486285608,40.25050473420073,59.19003717938078,39.936815641628336,65.45234197468508,33.301282501220705,59.197537103010085,46.23515218097942,51.078825159409256,42.57827202942845,51.23796412287663,25.07375564575195,35.4909271292686,52.23807198321606,56.91920830580953,44.4246197452241,52.76144615088555,29.16070098876953,15.840292430469708,18.368405485340055,46.681671098803974,23.088119100818403,48.475663037880174,17.768119049072265,63.907885424282064,41.16630619644851,54.80712057338212,36.114795629291166,74.55593895392025,28.813077545166017,85.2483900837377,49.1700392943923,50.8616162912215,43.854732146361755,53.00394893533034,24.976846313476564,43.14471059280835,57.31812759369994,54.06426362207888,56.809067542618685,57.9927780466622,23.325991058349608,16.34058802302564,19.946035182699525,51.69661903710225,26.297434584321508,56.07869473318193,17.95489044189453,46.20540834766271,42.15169359197782,60.067643595001,35.4826880740748,73.12617104948588,37.278021240234374,78.85164336916247,48.41419928093809,59.41197942007411,46.02156899646572,56.21282813114713,25.577928924560545,52.42321226844897,59.8750373484901,60.17438520625245,60.1453871581974,61.231901537770526,36.56113128662109
1SIQ_81,16.31271762022742,-132.0,15.914563530594856,17.174223556596274,20.8183946917251,12.42935069665422,13.466039276123047,14.750325421653553,10.543820922255586,14.233131213287328,14.614221513275345,9.878482275313756,10.334722137451172,15.264726385314344,12.434164203224565,13.791467208033987,20.953253797229927,13.235329687351356,7.1355537414550785,29.68134998141026,13.238919870257087,14.375428887636474,10.726113434185617,9.570075881745414,13.221048736572266,22.305659510414785,11.469822696454427,21.881926662403554,19.662525638318364,15.02582658284752,9.174864196777344,26.92313220824808,14.959154771574504,14.594341565263573,17.921283701845997,10.006329917235863,11.840481567382813,15.470254859870721,16.084251194500858,16.288368717449746,14.759892410156795,10.116982461732459,8.588938903808593,19.060651024492508,9.158141150449913,14.299686053768266,11.769471233977123,5.458263934426471,13.005666351318359,30.693517565844587,12.658125260200773,18.506112003846336,21.025063332741585,18.08264307648312,13.762208557128906,39.48574165909164,16.275816671238868,14.289888086990464,18.682251744780963,7.051126750677629,11.193759155273437,24.552719774097447,17.75157792054456,14.485256899605133,16.035454665330015,10.951523837772196,11.8404296875,12.96264371016199,8.99199574666232,15.447360360697672,10.54792643511394,9.037284733698709,11.345811462402343,24.328762770627655,13.224580866582855,20.418647399537857,17.537629364488275,19.02805478101309,14.543080139160157,44.40731847777426,17.49073541303576,19.586890221836104,22.055599669342005,9.075089220236032,9.917855834960937,24.388630809068985,17.583264176945143,13.302003757244691,20.325592180803174,12.110209993492164,20.697657775878906
1SIQ_82,16.20135122275361,-156.0,18.417974003344607,35.00013153902289,27.003711318392504,34.60293324494451,24.27553024291992,17.425630549730165,19.581599478037084,41.659863892772904,15.204018684496527,31.984398930778116,24.874147796630858,16.4084450349955,20.12865050392866,30.497691790434136,31.56250713714569,36.813003850891434,20.82105407714844,39.49123150396463,20.314721225163044,41.89022739163356,18.964961596982533,31.835984114785553,22.674129486083984,19.95195683271209,19.083218987185443,39.737335627098,13.318019745423621,24.15820014861898,20.9772216796875,24.692365839066976,22.57686289169929,40.84581010781845,15.342305701009442,32.06613373594831,17.78640670776367,20.710663711721885,21.943339798633893,28.99952309858284,13.535013722575295,31.52080050959745,22.31904296875,23.9648568880835,15.29713963402549,40.768415035632685,15.857622514805797,33.19898386120385,21.82588348388672,19.55306990084456,18.263633654792248,38.66298548467048,16.200655877381557,23.231200107545813,17.80467071533203,34.09348083146081,19.699285340015344,34.03661523161956,17.461495382687723,30.752643909729347,16.998532104492188,17.169930259652215,21.04390868782413,36.62324096485541,16.27970125552553,25.09829390752074,18.4772216796875,19.544222054332543,15.238928802689799,37.12475803597944,15.931663048027042,25.678484474488545,19.683316802978517,11.894933374847833,23.14402827993711,38.335382496047544,14.44799814731294,22.620596225518867,19.655559539794922,36.365844529795496,17.737391699961307,40.058489201471744,17.919676463699943,26.22825456133727,18.40160140991211,21.447673505828217,23.120583714874037,30.738388680455966,21.47349681498919,21.53205468713108,19.639668273925782
1VAO_83,93.39498297255405,55.0,109.31918468163094,115.71354878025454,84.42904050864193,139.6179505050889,124.47232170104981,109.51961920106469,92.31853925110325,109.93721940926248,132.56704515298918,131.24618218687766,115.97900924682617,104.96267865444013,103.74992489177657,111.15802015668979,117.28415008667093,123.40865507507223,109.02582683563233,42.57243284855586,53.36063891018855,101.4360768539014,80.61483362372631,127.46081083772802,95.99408805370331,99.13201407870325,110.5574076664044,115.17771613986255,109.89193171217164,151.12052388883757,123.3029998779297,120.2028636268291,100.06793498602062,123.17411148877643,137.12408587639038,134.68250778683634,112.53263216018676,97.64094197181181,104.29531923972806,134.2383091752131,117.61849251451483,130.2936109297772,105.60212001800537,31.547977690548713,66.75373804180252,116.74373658280578,86.2281266194474,127.96459130289699,88.76150088310241,91.57996885944435,110.75602666655641,120.37069614758252,117.66735854413155,157.89534585057064,100.20414180755616,127.18753616820632,101.09822754515422,122.26645677493764,132.43527458642166,137.5556230866717,92.3885934650898,100.969849434655,107.29729203771838,129.06811994000208,114.91255443119421,131.62222726153252,108.47058539390564,23.92999711935482,58.66840216780376,120.04162261231552,88.7357070882284,129.0414881561836,99.32463221549988,89.18095030512198,113.6216088865835,118.25402490514298,113.58820865098785,169.75877060554564,124.00345230102539,122.4839184246965,110.47067457026738,124.19773677165654,127.82329780289604,138.35771570122353,107.15782861709594,104.39875303445694,105.64008213988026,124.08082089644695,129.62400288014635,130.86661573996344,110.95020872801543
