,LR_8_3,Em,GPR_8_3,KNR_8_3,SVR_8_3,RF_8_3,XGB_8_3,LR_8_4,GPR_8_4,KNR_8_4,SVR_8_4,RF_8_4,XGB_8_4,LR_8_5,GPR_8_5,KNR_8_5,SVR_8_5,RF_8_5,XGB_8_5,LR_8_6,GPR_8_6,KNR_8_6,SVR_8_6,RF_8_6,XGB_8_6,LR_9_3,GPR_9_3,KNR_9_3,SVR_9_3,RF_9_3,XGB_9_3,LR_9_4,GPR_9_4,KNR_9_4,SVR_9_4,RF_9_4,XGB_9_4,LR_9_5,GPR_9_5,KNR_9_5,SVR_9_5,RF_9_5,XGB_9_5,LR_9_6,GPR_9_6,KNR_9_6,SVR_9_6,RF_9_6,XGB_9_6,LR_10_3,GPR_10_3,KNR_10_3,SVR_10_3,RF_10_3,XGB_10_3,LR_10_4,GPR_10_4,KNR_10_4,SVR_10_4,RF_10_4,XGB_10_4,LR_10_5,GPR_10_5,KNR_10_5,SVR_10_5,RF_10_5,XGB_10_5,LR_10_6,GPR_10_6,KNR_10_6,SVR_10_6,RF_10_6,XGB_10_6,LR_11_3,GPR_11_3,KNR_11_3,SVR_11_3,RF_11_3,XGB_11_3,LR_11_4,GPR_11_4,KNR_11_4,SVR_11_4,RF_11_4,XGB_11_4,LR_11_5,GPR_11_5,KNR_11_5,SVR_11_5,RF_11_5,XGB_11_5,LR_11_6,GPR_11_6,KNR_11_6,SVR_11_6,RF_11_6,XGB_11_6,LR_12_3,GPR_12_3,KNR_12_3,SVR_12_3,RF_12_3,XGB_12_3,LR_12_4,GPR_12_4,KNR_12_4,SVR_12_4,RF_12_4,XGB_12_4,LR_12_5,GPR_12_5,KNR_12_5,SVR_12_5,RF_12_5,XGB_12_5,LR_12_6,GPR_12_6,KNR_12_6,SVR_12_6,RF_12_6,XGB_12_6,LR_13_3,GPR_13_3,KNR_13_3,SVR_13_3,RF_13_3,XGB_13_3
1QO8_76,71.52777545531028,-152.0,43.35533825794481,61.38155596032202,28.14953299724301,13.479513898094996,16.455799102783203,69.16731385133475,95.10251997391458,70.65579041941622,66.16144446998827,14.805623529140732,43.28125915527344,75.48631382861393,94.0903929390691,93.89055241546139,64.16624480594453,62.02636683247846,78.49740524291992,59.742319374199425,84.27528314094508,68.85982510189716,46.125054722851985,28.989060004288262,49.75768632888794,88.4800945757557,73.01083544600586,57.78503745093364,52.52475099700705,19.08688237254312,23.599046325683595,67.45753038937326,84.80736124954024,100.7824911196998,51.781537312843625,11.316636344038525,33.65447158813477,48.758414904264384,78.18913102896522,51.73493590485155,49.648043676855494,60.10938013423011,79.2493797302246,65.73578488894441,79.21374106339371,97.97174960332976,41.92346668022363,12.920008099576577,72.93959102630615,107.63698274678802,43.88830270167449,71.66542140027197,46.4109722748659,22.68327234882781,27.745066833496093,113.88390779485846,91.58818887306293,70.98572719267557,60.63265068676735,18.337373567852694,28.894274139404295,121.37913707487894,105.23318231423234,87.92347896999203,57.545160894434865,61.889200442577874,89.56992073059082,74.12638470229902,108.60003845590322,66.17063589500084,54.08672503588919,13.39555747939869,57.554722213745116,60.64333095226142,44.31349487487661,77.6689222724561,24.76695389063104,37.10816966341464,26.71131362915039,119.72578959643984,112.12714708101382,116.44438566437911,64.86418109427703,41.4049207259658,49.94327621459961,176.64642654887558,125.7202147493338,80.10757865628173,58.94259998654693,63.35628589262328,74.39522209167481,155.52103729510569,122.11226325212127,102.84911098052903,43.43850902109934,48.37805347594305,56.739119338989255,54.822714006207946,30.29241723092207,102.68230800999095,38.94294711459322,27.319975763296394,76.5605763733387,140.75407865653534,112.97663483230062,128.46136525788071,46.47173225027292,26.998924631173384,107.16644859313965,181.529196985002,116.74857427170275,111.69198237247784,46.27588136477487,58.82041651965635,92.73922195434571,148.61225143846517,103.30588912274504,122.92844402758287,52.69752830230292,32.739439340630895,89.7505496263504,44.583557947902634,27.564745815386324,75.80185804805744,31.461376514514587,47.27370578024155,80.57329330444335
1QUE_77,8.35995438606579,-370.5,4.179244957301762,0.27500005566141683,2.347811797545586,23.875940774742368,0.1381500244140625,18.3182757840769,4.027914194642636,2.275,7.898285435895621,23.854036809314522,1.124383544921875,16.24288273603806,17.634956336057098,5.883333333333331,9.611371251238467,12.334678868361413,0.725531005859375,16.936852482027724,14.1324761349946,0.27500019607008425,7.274714797642685,22.934212238100315,0.1348785400390625,8.340729407020309,5.77575524510097,1.175000004462453,3.5629710606592027,29.812486617768293,1.3263885498046875,11.69124046601774,21.430031979049524,4.55,7.309710117452977,26.80922612591699,5.60572509765625,24.766176387270356,21.41119325682318,3.7699999999999987,6.4152362036863675,14.339325839282083,4.032757568359375,14.755161499205121,15.15325527847644,0.0,4.505560983235711,27.317911964852176,0.4054656982421875,5.824961503007183,5.0611922783154055,2.316666994636307,0.10013136475863575,24.909385955355738,1.5399261474609376,21.231770067639435,7.841283848287742,0.0,6.34717660189624,25.92034305086974,2.044085693359375,17.134396265883016,12.749425678475552,2.6125,7.3994383702424615,10.191262657240078,0.5201751708984375,12.13599058683252,8.342142766039643,6.23615460426663e-07,8.998700799964183,25.223930513124685,0.401776123046875,9.763377078558682,5.525835432012707,1.6375,2.622432936197703,23.46019657451463,0.7952911376953125,12.32295634193576,22.081692032365464,2.275000769825516,16.527057152228185,26.6054314554747,0.8614013671875,10.803619463237585,14.781167174112051,2.2750004628545186,14.704931530008372,17.0885578972486,2.3214447021484377,13.653729417302515,16.481759451386996,2.9,9.60545099658089,26.12116515440014,0.73095703125,11.890354054302747,5.226861844516463,2.120833368461473,3.1192902568667478,19.469336712657093,0.3832763671875,17.796994756468543,23.902778086555827,3.0000010262970136,16.948631502471596,19.495095492363255,2.097412109375,15.21158242730957,20.330576264688897,2.275001371004339,8.27184191121798,12.186329465377401,1.55546875,20.697466299955465,14.441916315423361,2.9416666666666687,6.727494712972804,18.552979398605714,0.7719879150390625,23.53821887410831,6.141167301489856,4.941666705104405,2.4995880168382825,15.247114490974491,0.655633544921875
1QUE_78,13.859230558823992,-370.5,4.889285570665686,1.0327514701202745e-07,0.09157897967085091,19.712973420854702,0.268304443359375,24.544060416822013,7.190112146260458,2.0000008419802553,9.48959815287439,25.139258357322085,2.178375244140625,20.05305392612763,14.49355868744542,2.275,9.110508921390561,12.841991296100066,1.32305908203125,19.843960287973186,13.504529495251182,2.5500000707454604,8.654203584713803,22.074977603122697,1.3386474609375,9.269517832836295,5.778225136699052,1.7083333333333315,6.649323703411204,23.73591977938248,1.2645843505859375,17.40683026347991,24.842088642018325,4.550000955296781,14.232000639023175,26.641115461032218,6.090328979492187,27.631721446680917,20.429601810913063,4.550000655893268,7.509902743042142,13.672334015062551,2.9023406982421873,18.046214009350784,18.165139950037236,0.2750000833222373,7.2321785408956485,24.591398346414035,0.7574951171875,8.860708762680094,5.112785411127646,3.1125,2.1600814909364088,21.895750373323068,1.7471038818359375,17.81814369781132,18.179217178651335,2.275,9.827846635768953,25.858147219370494,3.7738372802734377,17.132126321964506,14.202503333217248,5.803571428571428,8.868919353177109,11.659857695583861,0.7982086181640625,11.873844032372233,9.938236452269496,0.275,6.907355803546858,20.922435312821097,1.421649169921875,12.856150861057689,4.122635307747345,7.1875,1.319888240148026,22.028803624239533,3.7162261962890626,20.301772600565776,21.6000622078433,8.3,18.60906607559385,21.76675238390184,2.411700439453125,14.331441058620737,20.649395345840066,2.2750007327881634,13.308446832758865,16.95249342803009,2.8894775390625,12.91038973401947,20.473825349814923,0.2750011143986626,9.107604625701253,21.51947834525917,0.6618408203125,23.379158141482645,4.904003077146615,4.125003346346131,4.627068196832141,17.04844303552172,0.55567626953125,11.495850210485099,24.91144130990829,6.8250011792099485,14.689503903028902,19.50524607849013,1.7305145263671875,11.528799994195158,18.832278777505913,6.825001298686692,10.162293894890462,13.784918596557656,0.998828125,21.63626191993692,18.39995169078777,0.27500062649618257,8.994665813648231,18.759869403899422,0.69085693359375,24.72802657839472,5.345708930556157,0.5500000277404468,5.276175523910143,18.469215546807185,0.382891845703125
1QUF_79,14.2769934224042,-325.0,26.360497150522907,36.918521249200495,26.393613076742344,16.840181528198446,36.108621215820314,28.789821193770827,43.29751874029214,40.7180506730405,43.029685448451374,19.975335424245635,35.14995422363281,25.903663655983017,39.99667217389689,39.76469764260729,41.202140710885956,29.479276588708576,40.425537109375,19.62608186318738,18.35434501629723,45.79560616578782,37.50656627229162,12.58149558951909,22.563571166992187,16.45390204758474,31.221524957930818,41.49352269464366,32.4987391321645,15.935672306535162,40.96017150878906,30.905670424363024,37.50956195399324,45.01630997172712,42.191386872904275,24.101152678113287,40.30313720703125,22.25026361137612,35.188794888377686,44.07190542197383,40.85526008033651,34.22949138046429,44.48761901855469,20.861579339374043,21.279226864499275,42.26370600042804,39.782603257131655,11.724100949240642,31.570953369140625,20.0911624297449,25.801803368833824,41.17197280410199,24.556589808361746,8.654289956125785,23.335076904296876,12.434194434698071,24.577580629258154,41.60203675521578,30.03889720505385,17.456942483020168,29.862387084960936,11.456969782382668,19.826354566681267,40.58793545239585,30.95959482766952,34.32478657563351,37.368560791015625,14.044767053008457,9.69584669263378,40.519322435882366,22.271611709522926,10.156731718022206,22.593521118164062,36.18427321557765,52.69723335715122,40.730362309740386,45.56025635821194,12.870619886587548,48.57711181640625,44.61699965816575,34.59667590861808,43.09934633322775,40.7157195951998,19.311343369863046,40.86891479492188,39.71504778992694,31.318835317451885,40.544399004208714,38.18660284265376,29.20172284691871,44.133233642578126,38.422733579965644,21.85021377846533,43.27682143910258,38.98397133944093,12.488644847206455,33.12091064453125,22.975326085516002,44.212723285942246,32.22306324667447,36.363822027227975,16.01309375524891,36.38986511230469,40.62328433073679,38.83766691468865,40.54579756173213,39.61689816344632,22.050358066938344,36.889862060546875,28.24849553524902,34.58470574404352,28.538555024194505,40.61513531714659,28.264080090182453,37.398553466796876,20.80401150521252,23.99710222490582,34.701525708774696,37.03284465864424,18.13925916859437,33.63807678222656,32.16129002711723,36.171558179980835,32.183055864721624,27.50324875866619,23.208531989436988,35.4076904296875
1SIQ_80,25.28317363675493,-90.0,24.658662491978635,47.089318454146664,26.496835233532217,60.43956144765739,25.709629821777344,72.72055536970589,31.277161988997943,51.49769542760263,38.809909009268196,83.04361259651301,34.82655715942383,94.6640374977184,54.12085469285832,54.03154381568877,49.81859361728491,51.79688562865637,23.5953010559082,63.78921618813729,48.39747288234106,66.04734989504179,49.08667883598834,65.12340874508547,28.839653778076173,35.5804126219095,28.350435552128875,53.99492223309757,27.532038666904434,64.83136351932167,31.087035369873046,66.7615079124277,48.16174479952623,55.3026393182216,44.3904867175399,80.4175659360191,38.83601531982422,71.14443587707038,54.1264471734107,55.315851327764506,54.99450274754474,53.462723157967936,29.69966812133789,45.578415306086896,55.49806200938074,60.08441637075005,67.70928150991638,70.18081010172077,31.93326187133789,32.392518961773085,27.12238758237537,46.27558021089184,26.80936040587189,54.8484440730161,22.229444122314455,64.16618706832408,39.95861439613472,51.33034206990053,43.72705049687436,68.73689606113851,30.67482986450195,56.559003712171524,37.60812873568473,51.540427136480524,46.02762748001689,61.467733192088055,29.328047943115234,32.39837981041251,29.002480558654725,63.938148278984315,40.34156934348273,60.10473314013166,28.62325668334961,33.025080114056905,29.17163477978763,52.60768202591036,28.972090582374257,51.24881035703072,22.872836303710937,43.07352765108405,43.06852516863442,60.461453600843505,39.28516500171766,62.37772472440761,35.8396354675293,45.66263888396975,35.88786875512981,57.780779261053226,49.792713338226505,54.68960310650696,25.610892486572265,28.66235534294713,41.720281880442734,62.427542487494335,51.89659662510942,53.4765517964983,26.966609954833984,26.586980901723802,29.888331698297197,53.908469715837576,28.69317368031826,49.98183945249316,26.38581085205078,51.286927137072894,43.890852257817734,51.612381229530016,45.40606370178768,58.84965208842101,30.391676330566405,57.7828508196832,42.496835935169905,50.96620104261159,41.1943377446433,52.50584344824822,31.447018432617188,33.73956647727721,42.34749719363306,53.335477774018784,48.995317555476625,49.39876765298227,27.740306091308593,17.30555702358453,27.189340365094175,44.95834287104019,27.19513382625697,46.609256726736426,28.58571090698242
1SIQ_81,12.723300277595559,-132.0,9.91653249008965,14.620428510441808,10.690767603262314,12.962451983979099,19.41021728515625,33.596230918165304,16.912632020776773,13.673694928561726,20.64430230745456,28.108418702758616,14.368191528320313,57.02063325903926,18.022138243799837,15.005141891131421,24.289360112721436,8.305484876513528,10.785718536376953,24.644635689766023,17.17963898527823,16.575214545034054,15.251340517821316,12.489386020021016,10.939446258544923,8.625614391522502,6.287197465726808,17.30609642836876,11.130426158629469,13.643843573863046,14.91436767578125,48.32786001026448,13.396379803033076,17.553729929586815,23.85642952581601,26.104934708944633,14.115880584716797,36.502839762897224,16.393376362332997,14.687823797062993,28.21840093008629,9.541420600596963,12.40554428100586,26.423863473942845,14.840383338083939,15.69909446577562,24.444472661301482,18.479129129987918,20.269435119628906,7.204517512902072,8.270215680470425,14.333772503031316,11.05423372497162,8.34168766275132,13.88430404663086,35.924056159843886,15.518017721503549,15.945611081107893,23.78323542884193,17.49021526966313,21.660482788085936,32.19660049437969,13.319874897168134,14.187593938209199,26.15503603178403,13.690965127572127,13.823707580566406,21.466819026242938,14.706013062476762,18.65345321596074,18.76566964433783,10.573060214967558,11.341452026367188,6.682152135189279,8.674545159835915,13.842831408055048,11.22950783957438,9.134329961426989,11.294329833984374,29.675126520020473,14.021187962016118,21.51557720145239,17.230532157590268,12.44057401060698,13.320806884765625,20.281643755146725,12.701136329519672,18.074971778050042,24.778163781144226,7.609892318912804,13.289186096191406,12.876483638867237,13.347282613870282,19.207614986453542,23.906039378281115,7.754406865602273,12.001400756835938,15.01413460999955,9.539676399529146,15.04711966610078,8.89945039801338,8.793973123411448,12.86383514404297,24.353183075852733,19.165066658482125,15.798158616206933,20.144001604943373,9.573109011850548,12.59656982421875,24.099597111562588,13.768132027690848,12.867834377380362,16.10217609069768,13.140288098161154,10.802828979492187,23.769712459338464,14.761374840527811,14.983366443272995,21.977797865382854,7.041855722135362,10.780473327636718,22.366894269217745,7.710696494619436,15.566768193197907,9.872210913437005,12.341603983048689,10.549997711181641
1SIQ_82,21.43672025885057,-156.0,14.367645336264252,41.136146538038375,12.454370069804915,28.475070808169374,23.4350830078125,31.39466419286805,21.356953673768544,34.606558290513235,17.35552891051871,20.368939680553108,20.85388946533203,44.95664570562671,17.361010188442457,36.35605607925963,24.681898898368747,31.201537616170423,19.839268493652344,20.09604975429952,20.331346468203325,30.55333069456056,16.309005157104373,22.170260421973673,20.94907150268555,17.117695945045845,13.285866856918812,36.166717532388176,14.820786900276925,25.183777661804523,19.452947235107423,28.48327555835265,25.104558470220205,36.054021805673116,22.806109568973092,22.168831408069217,23.903797149658203,35.52248791331135,19.790558007663535,35.31413740734126,26.170660592454556,30.02119189620472,25.81547317504883,15.30130389507842,23.972664168607274,30.930123421113855,25.28714855101716,22.602770371248297,24.283919525146484,11.404706888525899,10.889553851104973,42.448635974059904,17.219277491232,27.967525593087327,28.182975006103515,31.99587045879082,21.33447297493414,39.41595651428919,15.597478794210181,23.591075246314738,24.32166748046875,38.031415927529395,13.272072419323214,36.934440784422854,21.378886609746477,28.568996318447567,17.70134048461914,18.222088755103425,17.253446085651532,33.12643174748249,19.87892134978517,28.350058190396094,19.290472412109374,16.794295181000756,15.391190197223011,31.599033015100304,19.675220451896696,32.26052298862197,26.23659439086914,23.74945043497131,20.5841316497957,43.394689965446794,17.012304022653137,21.38783204559585,23.892005157470702,17.35521132103213,17.599132222662973,36.58434255470755,15.273051988920937,28.107320055619983,24.535546875,22.59405145588554,17.11880860759235,39.615681935133864,20.416405851264436,31.094789305190382,22.735424041748047,21.78016639694397,17.623945396191914,39.358300613415565,17.06535660272434,32.258294755227475,18.469395446777344,19.091915402757767,27.049763585516587,42.01502850096141,18.78605596281092,27.748420995702123,23.180955505371095,19.334820781234573,21.948573266708994,37.387569810175286,17.749081276345088,33.05248951295138,21.562471771240233,23.0517779676665,22.147944903137024,39.461625066315555,23.253886897453903,31.3366908759882,20.38113327026367,35.72134511114615,19.006116624455217,40.57603752733348,17.494855804859625,39.521045559832615,25.781175994873045
1VAO_83,44.3263347366036,55.0,71.22310742573961,106.26669469652757,81.3735434773608,133.4724961235301,93.22886500358581,100.16848318917327,129.69119206399924,121.53886626280374,121.0086510189846,166.28696320146824,131.5441493988037,127.00575967179968,119.66527204458006,133.2642857607645,136.3030609777732,149.8393763701427,117.13570938110351,110.86530537022914,113.76694978953851,126.13749500408446,122.02195925805901,132.98544650321165,102.0695665359497,35.45495198097225,46.75833490617691,114.66755916721772,62.07046866933975,125.34358138813202,96.04025235176087,111.70074225403246,102.45661369498794,126.99769148444557,120.42527921698736,157.08320804085042,107.0537142276764,135.44908583393917,95.82503201632639,130.98247629975896,124.15512911429987,130.92430417562898,107.84644889831543,109.46668923147347,105.854069678312,120.2640017200337,126.54338290170911,128.7606256797949,117.0638743877411,23.633503319535606,41.19890033375269,99.644734759372,60.40978945695802,126.4916153143262,97.05729684829711,122.89827837000146,104.45558969623607,114.73408397120447,96.06151434822871,160.29360218063331,114.3810316324234,110.05844151321696,103.87185018795262,115.14631092004235,123.70970858484122,135.66213318082117,97.4294373035431,101.22017285103273,98.25254661930303,116.23570442860247,118.04643373086599,127.98965216232027,89.04246673583984,26.077736651184686,42.036337243717526,91.58888537807555,49.270794593555635,130.11382331945364,102.9670253753662,121.23471796275734,111.81703354051042,109.10109097234783,113.46286172650994,146.99990868692558,126.31182708740235,122.02630768971567,94.87003601034176,116.87597431588183,132.9094794951125,132.73751051510936,112.87951993942261,124.3153172109808,107.13134393134256,114.40848225166891,105.20905084682599,127.38615100645518,116.0520975112915,15.697122714290103,50.24564965563977,86.9153124959843,63.31209084059994,123.25640977514522,103.48405604362488,101.99505287072517,107.92178533017076,111.96280824087928,99.22112848815055,140.0372634997678,122.3120064675808,129.79434222436063,101.48301645276806,109.32438118107075,128.17965965414362,126.13223525401881,109.63500100374222,129.84988597108233,104.27284372650027,118.34382400554507,114.9866934559698,124.21003814648068,122.23818244934083,22.921126630868088,58.62393508094781,98.60897688284058,78.43258613419134,117.56807315596136,102.26355464458466
1W34_84,99.46955610666649,-250.0,87.69158929450862,97.94407456833808,94.41650337605844,76.14515775219624,94.41065368652343,91.18088942788422,69.6649036513732,111.26335494593835,100.49435830482477,58.759494689726125,77.17864990234375,84.31594056823015,73.3817704279509,96.95512135089405,96.70601383596163,50.284132715961675,60.94490051269531,102.4365734454198,105.84954244075746,105.50098353751852,111.74467136114163,68.43968303420051,94.30080871582031,101.24633920113531,93.24951632243875,107.24813364021956,107.6635302854398,84.89228055030046,82.05877380371093,89.84209274792019,82.91303873151865,112.83654597826087,106.75210458742654,67.086248410396,77.31710815429688,107.15176719811839,80.10658609770879,103.83150850885973,92.87393537034521,68.24822215833548,73.82080993652343,107.9595793015399,115.02223956960661,110.53713308275766,112.31790670029925,80.24353058462358,87.02658386230469,98.01870928481674,82.55907207447447,94.69114027349568,90.39690062255059,79.90824888826589,87.41643981933593,97.73433074164964,77.84517698133482,109.79354286467148,99.4232318697224,66.05139220591761,66.87149658203126,89.65215027130611,72.34370936468505,91.87979267181285,91.32293773793874,61.40031804016438,60.750970458984376,103.15658067006298,82.59038838293328,98.8683209440587,102.86659820967088,78.18804858354187,77.87096252441407,99.93620314009287,92.43131784833022,96.42937553849406,99.70284633612195,93.60544308863739,99.91360778808594,103.89591680546118,83.31751840125716,114.97162622071733,104.38426753073252,76.26647032017563,85.90447692871093,100.39657644025702,77.41305901597845,100.43845117700576,99.39117649688637,71.50830738254679,71.24490051269531,114.48478276936835,107.3956905624243,107.49886733005826,108.14245266994735,87.56172652402668,98.30663757324218,100.34811633361866,97.29856040022514,89.1977989719453,107.24441532016417,83.48273309896744,89.29991149902344,107.27359545973863,87.03548405502409,100.2837859895801,108.71041616716207,67.18242867374293,66.9644561767578,102.6661455935961,77.56444987374962,96.89239366446793,96.31995457730474,68.08398808142981,65.61636962890626,107.11110324725351,107.8436179924694,104.37283142413271,118.67512819654868,79.65916814072641,88.87969665527343,102.08768500712199,98.66550127296954,96.25299472423376,106.40043221606804,84.96787731540613,81.40287780761719
1W35_85,40.939848117727635,-376.0,56.699096109112176,49.17694813295272,38.81828409044527,44.634467245700876,48.10722351074219,42.11314078690317,13.671181862197727,20.88744990159761,14.787565587943181,47.27201240325273,25.246487426757813,38.812367255952196,22.639560779781714,29.832376479332957,17.97245975651681,41.78649169888655,29.798336791992188,40.874249144555364,39.18798322606475,20.50722212968798,23.97996401887712,54.98055593561302,37.240701293945314,49.361344744015994,55.42119538228583,41.13259545146712,39.675856469968025,41.345371615287824,40.601171875,36.7029469732433,8.38865566258267,20.404327533176392,18.6639625474418,40.19757780494001,26.790786743164062,27.601761649298652,23.10748410295532,24.83687279096542,17.288150386624295,36.72182865878339,28.699725341796874,30.932512978482343,35.79615453709992,23.82001593777553,29.95693118089929,45.2968672934273,39.724493408203124,46.000808682400624,46.66527244730572,44.66051722824558,42.27325412577619,42.00326614383848,37.53487854003906,34.200884962758565,17.65672221256225,12.75408247932478,25.482725045225692,43.74151682667039,20.02659912109375,25.50156095272111,23.900708063548365,16.364720304484926,16.255913985967304,25.23513159908044,19.897280883789062,21.637015365979124,39.47546853401998,18.89076225668728,37.785755320546095,39.72643194115902,28.8248291015625,35.54868752929745,41.66659513068665,39.513670368684316,31.897464692943668,59.59505439067677,59.62023010253906,20.054145138591316,17.012837551558306,13.463735941999635,23.140935082665585,56.602694518192905,66.24395446777343,14.717178860857706,25.516187744725396,20.32101148993724,21.07822353357792,42.01551273904683,19.294509887695312,14.562162545646208,35.81656975909233,21.05088113110181,44.95267100765866,57.82337781541681,80.38531951904297,34.54767044057226,42.70771386077429,65.69413664027392,31.276554890128107,145.36619654402415,181.6728042602539,16.546002945620465,13.74537418875147,27.67231345760254,35.57775238600756,133.970730617373,162.86365356445313,19.484373110642544,26.457922779319382,26.63928832003247,25.46362531471646,120.0319194277665,153.00194396972657,18.57394221224205,42.70330612009767,22.904435464798667,36.604912022295395,135.88791087315025,165.4315658569336,38.20711519679022,48.02985757707131,42.576783730442955,38.62842887938628,31.55738761227994,30.1957763671875
1YOB_86,19.53466379474728,-250.5,30.258239161994744,77.05672723394564,30.22690696122579,44.77310313956186,32.73570861816406,26.673713285286265,27.128894220393427,59.66555831208736,24.73022850690727,44.870733117769426,24.415248107910156,30.842265279895496,42.540072776690025,65.79718113405868,45.88992648564774,51.832679609210274,31.981777954101563,39.179281178006505,35.59751710877235,60.5192844598018,38.85109957553707,39.77778912428409,25.371682739257814,30.283484407817717,37.25723888538383,71.05805429908654,30.635269056880663,44.055967248432815,39.38362121582031,33.69265179681614,33.21390818006963,63.92872045063872,37.382836181154,46.428945747017664,26.465380859375,62.92762811833434,44.482019960889374,60.80121820862912,48.051016472415206,49.61340297375275,33.31932067871094,36.1244155539229,43.61971456330909,61.32100297344552,42.43934515347709,46.59860437132279,36.16163330078125,43.024900014903295,38.833909486248345,68.35860864094984,32.39519944096302,48.6778932429983,39.369268798828124,20.117976300158553,20.155210039978876,61.50974706386545,38.873395064742475,50.1582291322756,31.604913330078126,21.4621231016529,36.064876414350174,74.7618719244322,41.73130446445393,56.19021214208793,34.09450988769531,26.742218011642517,39.98678520781386,55.65244148043807,34.49747957890945,46.59528020398682,34.58855285644531,21.76682471716657,24.956921409824588,65.89180657499863,33.680033399356105,50.88697142848848,38.9816390991211,15.106936621239864,26.096619608965835,67.2843621872278,31.14013655820644,50.224118119839495,26.2025390625,17.820068323127508,35.91930554964314,74.04708195356812,38.08219855324107,54.74549119287756,33.29735107421875,16.928743593208388,48.371369174404734,68.32431412376714,38.15863019587435,48.98606883088796,33.72925872802735,23.06473840159567,29.628013943658154,67.76242588827165,31.409885813751316,47.905946289088845,39.549765014648436,14.800614799981073,25.112868274796682,69.40902072322497,51.62597952738222,47.1613133360667,27.286871337890624,13.976611460984605,27.02918652468565,78.42776913132741,43.817476823093614,51.21135309687397,39.587728881835936,30.893592839791417,40.97910383619742,72.56577225617885,44.81121182798235,47.54684181257431,28.440487670898438,19.613624990050333,29.600566921524212,63.05726982719169,40.590401547295556,50.79349635894683,33.272674560546875
1YOB_87,17.948108460487454,-329.5,11.33033680690266,32.96055876378717,21.19872957938093,49.647260512011606,20.297256469726562,41.98553693597397,22.627526468918383,39.49077403082449,25.588768761752885,49.60184768709145,22.06873779296875,26.64597766691988,27.020104340116184,50.59493364934332,45.00690989540681,44.866212822391915,29.507977294921876,24.168471645086367,36.649727770991284,40.93503899784607,35.36998594183875,57.568053716948135,26.781491088867188,18.046764820063032,14.761154113344379,30.579217672849154,15.530474024083588,47.100827698046515,29.441015625,30.95410018126396,32.9322298149044,29.18178130534353,22.245664709689702,48.305963336973846,32.218946838378905,26.900387702844153,38.72245310945697,55.76678677383493,25.508464781101075,46.1048039391502,30.6288330078125,31.569249523156554,41.8617806014643,48.18645056012419,37.67727475977501,51.35462584149597,24.195257568359374,25.784306890527102,14.950492498666431,35.37027538602236,12.321491753870266,45.35006959388467,23.523455810546874,25.6080296954132,28.665677330788338,43.24760136643557,20.539013325785515,44.06814508295589,24.335186767578126,28.961728070846494,27.10281280008983,52.911499138615525,48.182390204693775,31.90650664123579,27.555645751953126,35.656890976239644,18.79850696219741,33.965762514256404,23.49348511317671,47.06193888576509,20.06728515625,18.509156298772353,13.797027765005776,39.387194514945115,17.263739521199273,43.71780079476598,24.06390380859375,36.366117693565855,33.383545035160914,38.789001227029075,30.710454315654005,42.56124967681579,26.983383178710938,22.283728305199553,32.51798248185907,36.28545868510817,40.00856977842867,39.14007956712642,27.183294677734374,19.34947049211892,27.319835789175084,41.7919716110332,25.39265098411672,46.626401317446614,22.413937377929688,19.687514791533243,18.9550453947329,45.436251916911786,23.44386004294836,46.14346430082323,21.782803344726563,38.623363604432825,41.31646166838297,49.98488651014218,43.51926209593399,49.04465681121271,27.929531860351563,39.493325330414585,38.69876415700506,31.87279731494674,43.16789486345108,46.71745104860484,21.185516357421875,30.608919696201447,33.862483805269406,37.47146160287896,37.25573301339725,50.209624473458106,19.57352294921875,16.072338375668856,16.71342325110074,37.238955471065104,21.175856889519345,40.576021228263194,18.981076049804688
